OBJECTID,省,省代码,市,市代码,县,县代码,年度,县类型,市类型,省类型,x,y,县代码_,area,人口,标记,dem,road,resid_sum,gaia_sum,crop_sum,bare_sum,mj,resid_lv,crop_lv,gaia_lv,bare_lv,pop_lv,population,class,forest_sum,cfg_sum,gaia_resid,black_revise,forest_lv,cfg_lv,gaia_crop_sum,gaia_c_lv,geo_subdivision,peo_subdivision,pop,eco_subdivision,pl,geo_subdivision1,geo_subdivision2,worldpop,landscan,geo_subdivision3,geo_subdivision4,city_lv,town_lv,gj_lv,city_sum,town_sum,gj_sum,geo_subdivision6,lake_lv,black_revise1,Shape_Length,Shape_Area,区县,lake_sum,pop2010,pop2000
2600,云南省,530000,楚雄彝族自治州,532300,双柏县,532322,0,县,自治州,省,101.6330032,24.5326004,532322,3887.1499023,153403.000000000000000, ,1641.532416500000000,0.000000000000000,1781.000000000000000,1150.000000000000000,604415.000000000000000,786.000000000000000,3887.150781029450600,0.000412358679307,0.139941477346169,0.000266261920945,0.000181984234663,39.464132810393018,133884.000000000000000,3,2864968.000000000000000,0.000000000000000,0.000000000000000,1.069909830676749,0.663332072283941,0.000000000000000,0.000000000000000,0.000266261920945,6,7,153403.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000261399746737,0.000150958932571,0.000000000000000,1129.000000000000000,652.000000000000000,0.0000000,3.000000000000000,0.000520947236632,1.069909830676749,502910.658900664130000,3887150781.029450400000000,双柏,2250.000000000000000,159867.000000000000000,153403.000000000000000
2601,云南省,530000,楚雄彝族自治州,532300,武定县,532329,0,县,自治州,省,102.1930008,25.7275009,532329,2940.0500488,262601.000000000000000, ,2114.087943260000000,0.000000000000000,13361.000000000000000,704.000000000000000,584065.000000000000000,1413.000000000000000,2940.048772266465200,0.004090032414514,0.178792364507374,0.000215506535425,0.000432543657040,89.318547520873040,239059.000000000000000,3,2089828.000000000000000,0.000000000000000,0.000000000000000,0.593688829886758,0.639732374879022,0.000000000000000,0.000000000000000,0.000215506535425,6,7,262601.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000577337110529,0.003201374073122,0.000311321230863,1886.000000000000000,10458.000000000000000,1017.0000000,3.000000000000000,0.002028945052271,0.593688829886758,369085.360280907950000,2940048772.266465200000000,武定,6628.000000000000000,271963.000000000000000,262601.000000000000000
2602,云南省,530000,楚雄彝族自治州,532300,姚安县,532325,0,县,自治州,省,101.2030029,25.5142002,532325,1696.7299805,199071.000000000000000, ,2182.521910389999900,0.000000000000000,18122.000000000000000,950.000000000000000,296210.000000000000000,0.000000000000000,1696.728246272718900,0.009612490017707,0.157119284192969,0.000503910468868,0.000000000000000,117.326270114590240,164165.000000000000000,3,1046077.000000000000000,0.000000000000000,0.000000000000000,0.210715986092095,0.554872791096615,0.000000000000000,0.000000000000000,0.000503910468868,6,7,199071.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001168541855701,0.008443948162006,0.000000000000000,2203.000000000000000,15919.000000000000000,0.0000000,3.000000000000000,0.006399132522548,0.210715986092095,328259.483073452490000,1696728246.272718900000000,姚安,12064.000000000000000,197676.000000000000000,199071.000000000000000
2603,云南省,530000,楚雄彝族自治州,532300,永仁县,532327,0,县,自治州,省,101.5530014,26.1415997,532327,2143.1499023,103606.000000000000000, ,1851.854664610000100,0.000000000000000,2059.000000000000000,617.000000000000000,361181.000000000000000,0.000000000000000,2143.150111781139500,0.000864661868950,0.151675297954899,0.000259104600846,0.000000000000000,48.342862011983584,97985.000000000000000,3,1790467.000000000000000,0.000000000000000,0.000000000000000,0.414490967326694,0.751893415499191,0.000000000000000,0.000000000000000,0.000259104600846,6,7,103606.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000337633872091,0.000527027996859,0.000000000000000,804.000000000000000,1255.000000000000000,0.0000000,3.000000000000000,0.004714275930466,0.414490967326694,276485.985008772400000,2143150111.781139400000000,永仁,11226.000000000000000,109304.000000000000000,103606.000000000000000
2604,云南省,530000,楚雄彝族自治州,532300,元谋县,532328,0,县,自治州,省,101.8619995,25.7789993,532328,2029.0600586,202779.000000000000000, ,1551.736777370000000,0.000000000000000,11730.000000000000000,1940.000000000000000,561408.000000000000000,0.000000000000000,2029.058766314309700,0.005202901686073,0.249015398957771,0.000860496954048,0.000000000000000,99.937406554903546,201510.000000000000000,3,685725.000000000000000,0.000000000000000,0.000000000000000,0.661719170928926,0.304156842172390,0.000000000000000,0.000000000000000,0.000860496954048,6,7,202779.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000792633019012,0.003854050532846,0.000556218134214,1787.000000000000000,8689.000000000000000,1254.0000000,4.000000000000000,0.010007490864550,0.661719170928926,366315.740762470760000,2029058766.314309600000000,元谋,22562.000000000000000,215795.000000000000000,202779.000000000000000
2605,云南省,530000,大理白族自治州,532900,宾川县,532924,0,县,自治州,省,100.6190033,25.8735008,532924,2531.7299805,324412.000000000000000, ,2071.876887720000000,0.000000000000000,30686.000000000000000,2846.000000000000000,657875.000000000000000,0.000000000000000,2531.731703103656900,0.010908509285373,0.233866764847638,0.001011719266968,0.000000000000000,128.138467570674780,341319.000000000000000,3,1548520.000000000000000,0.000000000000000,0.000000000000000,0.625552253108187,0.550480505722005,0.000000000000000,0.000000000000000,0.001011719266968,6,7,324412.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001003898527729,0.009904610757644,0.000000000000000,2824.000000000000000,27862.000000000000000,0.0000000,3.000000000000000,0.007066037902149,0.625552253108187,336040.597777869490000,2531731703.103656800000000,宾川,19877.000000000000000,348754.000000000000000,324412.000000000000000
2606,云南省,530000,大理白族自治州,532900,大理市,532901,0,县级市,自治州,省,100.2089996,25.7455006,532901,1739.5500488,576224.000000000000000, ,2308.150717699999900,0.000000000000000,61584.000000000000000,38443.000000000000000,437402.000000000000000,0.000000000000000,1739.547818173941800,0.031862032390122,0.226300933546118,0.019889453610897,0.000000000000000,331.248876908245510,771128.000000000000000,2,776878.000000000000000,0.000000000000000,0.000000000000000,7.758774977813910,0.401937386320687,0.000000000000000,0.000000000000000,0.019889453610897,6,7,576224.000000000000000,6.000000000000000,2,6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.012283521255623,0.018713459852408,0.000865051282091,23742.000000000000000,36170.000000000000000,1672.0000000,3.000000000000000,0.139190476389635,7.758774977813910,284456.063477838350000,1739547818.173941900000000,大理,269032.000000000000000,652045.000000000000000,576224.000000000000000
2607,云南省,530000,大理白族自治州,532900,洱源县,532930,0,县,自治州,省,99.8637009,26.0823994,532930,2530.0200195,259948.000000000000000, ,2562.875533660000200,0.000000000000000,45984.000000000000000,1304.000000000000000,497544.000000000000000,28019.000000000000000,2530.017477563369100,0.016357815226959,0.176990536257877,0.000463869847250,0.009967154332902,102.745432049253880,248147.000000000000000,3,1346762.000000000000000,0.000000000000000,0.000000000000000,0.068743439348733,0.479081505538667,0.000000000000000,0.000000000000000,0.000463869847250,6,7,259948.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001180662594343,0.015177152632616,0.000000000000000,3319.000000000000000,42665.000000000000000,0.0000000,3.000000000000000,0.007724286704902,0.068743439348733,305648.054857225270000,2530017477.563369300000000,洱源,21714.000000000000000,268313.000000000000000,259948.000000000000000
2608,云南省,530000,大理白族自治州,532900,鹤庆县,532932,0,县,自治州,省,100.2699966,26.3344002,532932,2363.0200195,249030.000000000000000, ,2243.353064070000100,0.000000000000000,31068.000000000000000,3845.000000000000000,609854.000000000000000,10948.000000000000000,2363.015914489647000,0.011832824000174,0.232274206508364,0.001464439560985,0.004169748846205,105.386326794387400,243031.000000000000000,3,967351.000000000000000,0.000000000000000,0.000000000000000,0.189376699632036,0.368433569247840,0.000000000000000,0.000000000000000,0.001464439560985,6,7,249030.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000891232398623,0.010807145004665,0.000134446596886,2340.000000000000000,28375.000000000000000,353.0000000,4.000000000000000,0.005309307537093,0.189376699632036,305900.823953922660000,2363015914.489646900000000,鹤庆,13940.000000000000000,255328.000000000000000,249030.000000000000000
2609,云南省,530000,大理白族自治州,532900,剑川县,532931,0,县,自治州,省,99.7426987,26.4361992,532931,2237.6101074,165900.000000000000000, ,2757.581095990000000,0.000000000000000,18704.000000000000000,3512.000000000000000,393338.000000000000000,3275.000000000000000,2237.613455145560200,0.007523026439756,0.158206382258380,0.001412578531674,0.001317253613676,74.141602886816742,160471.000000000000000,3,1400075.000000000000000,0.000000000000000,0.000000000000000,0.196665245670962,0.563130947532152,0.000000000000000,0.000000000000000,0.001412578531674,6,7,165900.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000724388933811,0.006710150240293,0.000088487265652,1801.000000000000000,16683.000000000000000,220.0000000,3.000000000000000,0.003543914989344,0.196665245670962,229602.622527851340000,2237613455.145560300000000,剑川,8811.000000000000000,169973.000000000000000,165900.000000000000000
2610,云南省,530000,大理白族自治州,532900,弥渡县,532925,0,县,自治州,省,100.5729980,25.1886005,532925,1526.6600342,296860.000000000000000, ,1988.783545000000000,0.000000000000000,21801.000000000000000,2880.000000000000000,379895.000000000000000,0.000000000000000,1526.660449067377200,0.012852173739219,0.223956540647712,0.001697823969953,0.000000000000000,194.450626435315230,261205.000000000000000,3,938104.000000000000000,0.000000000000000,0.000000000000000,0.388083801488971,0.553033144968428,0.000000000000000,0.000000000000000,0.001697823969953,6,7,296860.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001838719778571,0.011013453960648,0.000000000000000,3119.000000000000000,18682.000000000000000,0.0000000,3.000000000000000,0.002364573591487,0.388083801488971,305317.537697554100000,1526660449.067377100000000,弥渡,4011.000000000000000,313156.000000000000000,296860.000000000000000
2611,云南省,530000,大理白族自治州,532900,南涧彝族自治县,532926,0,自治县,自治州,省,100.4169998,24.8997002,532926,1739.2299805,209887.000000000000000, ,1935.734207969999900,0.000000000000000,2060.000000000000000,4078.000000000000000,324774.000000000000000,0.000000000000000,1739.231639251390800,0.001065988984102,0.168060925399424,0.002110244212218,0.000000000000000,120.678117533043060,192942.000000000000000,3,1201702.000000000000000,0.000000000000000,0.000000000000000,2.358002799622556,0.621845191346408,0.000000000000000,0.000000000000000,0.002110244212218,6,7,209887.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000961977437595,0.000104011546507,0.000000000000000,1859.000000000000000,201.000000000000000,0.0000000,3.000000000000000,0.006011453411804,2.358002799622556,259755.787122884240000,1739231639.251390700000000,南涧彝族自治,11617.000000000000000,211433.000000000000000,209887.000000000000000
2612,云南省,530000,大理白族自治州,532900,巍山彝族回族自治县,532927,0,自治县,自治州,省,100.1709976,25.2439995,532927,2180.6298828,296124.000000000000000, ,2031.454545450000100,0.000000000000000,18548.000000000000000,1982.000000000000000,533433.000000000000000,0.000000000000000,2180.629050626310300,0.007655219316022,0.220161020347386,0.000818020524280,0.000000000000000,135.797460327412210,267474.000000000000000,3,1408512.000000000000000,0.000000000000000,0.000000000000000,0.432123091395308,0.581327812661640,0.000000000000000,0.000000000000000,0.000818020524280,6,7,296124.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000962474199103,0.006692745116919,0.000000000000000,2332.000000000000000,16216.000000000000000,0.0000000,3.000000000000000,0.001354150020265,0.432123091395308,277358.894887256550000,2180629050.626310300000000,巍山彝族回族自治,3281.000000000000000,304368.000000000000000,296124.000000000000000
2613,云南省,530000,大理白族自治州,532900,祥云县,532923,0,县,自治州,省,100.7689972,25.5139008,532923,2431.8500977,437371.000000000000000, ,2133.929969100000100,0.000000000000000,40046.000000000000000,9427.000000000000000,748282.000000000000000,0.000000000000000,2431.854006920451900,0.014820568107687,0.276930638384766,0.003488825239753,0.000000000000000,179.851134912273610,406642.000000000000000,3,1477080.000000000000000,0.000000000000000,0.000000000000000,1.635364767969324,0.546650470471520,0.000000000000000,0.000000000000000,0.003488825239753,6,7,437371.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.002286407375750,0.011903529756172,0.000630630975765,6178.000000000000000,32164.000000000000000,1704.0000000,3.000000000000000,0.010032731879121,1.635364767969324,367970.672786515030000,2431854006.920451600000000,祥云,27109.000000000000000,455605.000000000000000,437371.000000000000000
2614,云南省,530000,大理白族自治州,532900,漾濞彝族自治县,532922,0,自治县,自治州,省,99.8907013,25.6023998,532922,1860.8499756,105380.000000000000000, ,2149.366726300000200,0.000000000000000,2136.000000000000000,836.000000000000000,385556.000000000000000,0.000000000000000,1860.849149170398100,0.001033076295898,0.186474140609179,0.000404331359256,0.000000000000000,56.630035404556644,97610.000000000000000,3,1173554.000000000000000,0.000000000000000,0.000000000000000,0.915622015217033,0.567589334904566,0.000000000000000,0.000000000000000,0.000404331359256,6,7,105380.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000610849888445,0.000422226407453,0.000000000000000,1263.000000000000000,873.000000000000000,0.0000000,3.000000000000000,0.000000000000000,0.915622015217033,310182.801269918330000,1860849149.170398000000000,漾濞彝族自治,0.000000000000000,102305.000000000000000,105380.000000000000000
2615,云南省,530000,大理白族自治州,532900,永平县,532928,0,县,自治州,省,99.5935974,25.3710995,532928,2790.2900391,178438.000000000000000, ,2018.052030079999900,0.000000000000000,3486.000000000000000,2023.000000000000000,332384.000000000000000,0.000000000000000,2790.285146063012200,0.001124399240250,0.107209500020474,0.000652512812113,0.000000000000000,63.949624412504718,164613.000000000000000,3,1957435.000000000000000,0.000000000000000,0.000000000000000,1.203873344170031,0.631365010567828,0.000000000000000,0.000000000000000,0.000652512812113,6,7,178438.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000540266416357,0.000584132823894,0.000000000000000,1675.000000000000000,1811.000000000000000,0.0000000,3.000000000000000,0.004607908074072,1.203873344170031,311897.779552199640000,2790285146.063012100000000,永平,14286.000000000000000,175163.000000000000000,178438.000000000000000
2616,云南省,530000,大理白族自治州,532900,云龙县,532929,0,县,自治州,省,99.3058014,25.8915997,532929,4368.4199219,196978.000000000000000, ,2410.461699300000000,0.000000000000000,1657.000000000000000,1154.000000000000000,419625.000000000000000,0.000000000000000,4368.422435281389900,0.000341382016077,0.086452883823930,0.000237751868770,0.000000000000000,45.091361069394104,182977.000000000000000,3,3498919.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.720861811894765,0.000000000000000,0.000000000000000,0.000237751868770,6,7,196978.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000290288026948,0.000051093989129,0.000000000000000,1409.000000000000000,248.000000000000000,0.0000000,3.000000000000000,0.005054596489095,0.000000000000000,510701.539452232360000,4368422435.281390200000000,云龙,24534.000000000000000,199880.000000000000000,196978.000000000000000
2617,云南省,530000,德宏傣族景颇族自治州,533100,梁河县,533122,0,县,自治州,省,98.3158035,24.7408009,533122,1135.9799805,150985.000000000000000, ,1444.164925370000000,0.000000000000000,11603.000000000000000,3526.000000000000000,297499.000000000000000,2064.000000000000000,1135.978131605863800,0.009192679606634,0.235698783960538,0.002793535145479,0.001635240085158,132.911673265313770,134268.000000000000000,3,706823.000000000000000,0.000000000000000,0.000000000000000,0.083816033891831,0.559992879220903,0.000000000000000,0.000000000000000,0.002793535145479,6,7,150985.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001221676458970,0.007971003147664,0.000000000000000,1542.000000000000000,10061.000000000000000,0.0000000,3.000000000000000,0.002017905279505,0.083816033891831,207424.488890005620000,1135978131.605863800000000,梁河,2547.000000000000000,154175.000000000000000,150985.000000000000000
2618,云南省,530000,德宏傣族景颇族自治州,533100,陇川县,533124,0,县,自治州,省,97.9599991,24.3791008,533124,1872.6999512,170006.000000000000000, ,1353.479308780000100,0.000000000000000,12243.000000000000000,6582.000000000000000,523985.000000000000000,0.000000000000000,1872.699369860120700,0.005883857685319,0.251821707852823,0.003163240323840,0.000000000000000,90.781227336293654,181364.000000000000000,3,1176773.000000000000000,0.000000000000000,0.000000000000000,0.072790581674824,0.565544789669724,0.000000000000000,0.000000000000000,0.003163240323840,6,7,170006.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000740107884946,0.004984674664064,0.000159075136310,1540.000000000000000,10372.000000000000000,331.0000000,3.000000000000000,0.001831046130937,0.072790581674824,238414.854614171290000,1872699369.860120800000000,陇川,3810.000000000000000,181580.000000000000000,170006.000000000000000
2619,云南省,530000,德宏傣族景颇族自治州,533100,芒市,533103,0,县级市,自治州,省,98.4203033,24.3260994,533103,2898.3500977,337406.000000000000000, ,1329.084482250000100,0.000000000000000,32598.000000000000000,20680.000000000000000,831522.000000000000000,3216.000000000000000,2898.355066146542400,0.010122379633752,0.258205453028317,0.006421584478373,0.000998637121975,116.413127686970340,439931.000000000000000,2,1704066.000000000000000,0.000000000000000,0.000000000000000,1.278595961729460,0.529149118748695,0.000000000000000,0.000000000000000,0.006421584478373,6,7,337406.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.002745009999459,0.006768747507716,0.000608622126577,8840.000000000000000,21798.000000000000000,1960.0000000,3.000000000000000,0.002983179984706,1.278595961729460,289827.269954003220000,2898355066.146542500000000,芒,9607.000000000000000,389891.000000000000000,337406.000000000000000
2620,云南省,530000,德宏傣族景颇族自治州,533100,瑞丽市,533102,0,县级市,自治州,省,97.8041992,24.0347004,533102,944.9589844,155210.000000000000000, ,1035.360834090000000,0.000000000000000,12962.000000000000000,34658.000000000000000,278755.000000000000000,3342.000000000000000,944.959494962253760,0.012345297724976,0.265492475491868,0.033009051732156,0.003182995293695,164.250515171996140,267638.000000000000000,2,551746.000000000000000,0.000000000000000,0.000000000000000,1.559618695484306,0.525495188903288,0.000000000000000,0.000000000000000,0.033009051732156,6,7,155210.000000000000000,6.000000000000000,3,6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.005256418619360,0.006740292547420,0.000348586558196,5519.000000000000000,7077.000000000000000,366.0000000,3.000000000000000,0.010788087280574,1.559618695484306,208722.607223038650000,944959494.962253810000000,瑞丽,11327.000000000000000,180627.000000000000000,155210.000000000000000
2621,云南省,530000,德宏傣族景颇族自治州,533100,盈江县,533123,0,县,自治州,省,97.9150009,24.8586998,533123,4318.8300781,268992.000000000000000, ,1572.416764359999900,0.000000000000000,14649.000000000000000,9769.000000000000000,828044.000000000000000,2725.000000000000000,4318.828719518544900,0.003052701718175,0.172555897434970,0.002035759648089,0.000567862119054,62.283533997424975,292508.000000000000000,3,3258739.000000000000000,0.000000000000000,0.000000000000000,0.862742196282415,0.679087865682664,0.000000000000000,0.000000000000000,0.002035759648089,6,7,268992.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000922541504974,0.002130160213202,0.000000000000000,4427.000000000000000,10222.000000000000000,0.0000000,3.000000000000000,0.007484735313790,0.862742196282415,381447.469043519460000,4318828719.518545200000000,盈江,35917.000000000000000,305167.000000000000000,268992.000000000000000
2622,云南省,530000,迪庆藏族自治州,533400,德钦县,533422,0,县,自治州,省,99.0232010,28.3516998,533422,7293.7500000,60085.000000000000000, ,3648.729464380000100,0.000000000000000,315.000000000000000,204.000000000000000,212832.000000000000000,845699.000000000000000,7293.748175812452200,0.000038868894602,0.026262046272494,0.000025172236504,0.104353604113111,8.237874892887746,54736.000000000000000,3,4715252.000000000000000,0.000000000000000,0.000000000000000,0.033860981464386,0.581830580976864,0.000000000000000,0.000000000000000,0.000025172236504,6,7,60085.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1,1.000000000000000,0.000038868894602,0.000000000000000,0.000000000000000,315.000000000000000,0.000000000000000,0.0000000,3.000000000000000,0.005912760925450,0.033860981464386,666261.506530434820000,7293748175.812452300000000,德钦,47918.000000000000000,66589.000000000000000,60085.000000000000000
2623,云南省,530000,迪庆藏族自治州,533400,维西傈僳族自治县,533423,0,自治县,自治州,省,99.1461029,27.4447994,533423,4473.4199219,146017.000000000000000, ,2959.705200219999800,0.000000000000000,712.000000000000000,2265.000000000000000,344522.000000000000000,25558.000000000000000,4473.423567205905800,0.000143246109507,0.069313814802800,0.000455691626452,0.005141972003907,32.641022428048309,146363.000000000000000,3,3563977.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.717030673627341,0.000000000000000,0.000000000000000,0.000455691626452,6,7,146017.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000143246109507,0.000000000000000,0.000000000000000,712.000000000000000,0.000000000000000,0.0000000,3.000000000000000,0.005958193164399,0.000000000000000,490232.963856163610000,4473423567.205905900000000,维西傈僳族自治,29615.000000000000000,160605.000000000000000,146017.000000000000000
2624,云南省,530000,迪庆藏族自治州,533400,香格里拉市,533401,0,县级市,自治州,省,99.8216019,27.9032001,533401,11425.4003906,147416.000000000000000, ,3547.240957930000100,0.000000000000000,15027.000000000000000,10785.000000000000000,490116.000000000000000,823590.000000000000000,11425.439647374506000,0.001183704687592,0.038607347219266,0.000849554472329,0.064875713293007,12.902479997196489,186412.000000000000000,2,7844806.000000000000000,0.000000000000000,0.000000000000000,1.402789025191071,0.617949932484929,0.000000000000000,0.000000000000000,0.000849554472329,6,7,147416.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1,1.000000000000000,0.000401736468139,0.000781968219453,0.000000000000000,5100.000000000000000,9927.000000000000000,0.0000000,3.000000000000000,0.006008165810655,1.402789025191071,641049.042247625420000,11425439647.374506000000000,香格里拉,76273.000000000000000,172988.000000000000000,147416.000000000000000
2625,云南省,530000,红河哈尼族彝族自治州,532500,个旧市,532501,0,县级市,自治州,省,103.1350021,23.3122005,532501,1564.1300049,453311.000000000000000, ,1561.399224810000100,0.000000000000000,19052.000000000000000,21636.000000000000000,348756.000000000000000,102.000000000000000,1564.134375859614900,0.010962515869187,0.200674112139110,0.012449348800427,0.000058690773602,289.816702310472520,419314.000000000000000,2,875346.000000000000000,0.000000000000000,0.000000000000000,3.388140526545290,0.503673861853334,0.000000000000000,0.000000000000000,0.012449348800427,6,7,453311.000000000000000,6.000000000000000,3,6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.003111761800366,0.005990486705549,0.001860267363273,5408.000000000000000,10411.000000000000000,3233.0000000,3.000000000000000,0.017140582890364,3.388140526545290,299515.773338436380000,1564134375.859614800000000,个旧,29789.000000000000000,459781.000000000000000,453311.000000000000000
2626,云南省,530000,红河哈尼族彝族自治州,532500,河口瑶族自治县,532532,0,自治县,自治州,省,103.8140030,22.7852001,532532,1331.5000000,95451.000000000000000, ,702.217815344999960,0.000000000000000,1623.000000000000000,648.000000000000000,95326.000000000000000,0.000000000000000,1331.496361899227600,0.001097033420954,0.064433646263612,0.000438002253098,0.000000000000000,71.686819376642887,101971.000000000000000,3,1049928.000000000000000,0.000000000000000,0.000000000000000,1.106917923018777,0.709677206158468,0.000000000000000,0.000000000000000,0.000438002253098,6,7,95451.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000685392414570,0.000411641006384,0.000000000000000,1014.000000000000000,609.000000000000000,0.0000000,3.000000000000000,0.023880585805483,1.106917923018777,328742.153132639360000,1331496361.899227600000000,河口瑶族自治,35330.000000000000000,104609.000000000000000,95451.000000000000000
2627,云南省,530000,红河哈尼族彝族自治州,532500,红河县,532529,0,县,自治州,省,102.2340012,23.2469997,532529,2033.4200439,267627.000000000000000, ,1568.497026340000000,0.000000000000000,2907.000000000000000,1254.000000000000000,276577.000000000000000,0.000000000000000,2033.417305814976500,0.001286650049403,0.122414107572697,0.000555025511507,0.000000000000000,131.614223434495500,284607.000000000000000,3,1336495.000000000000000,0.000000000000000,0.000000000000000,0.459492341677348,0.591538134770324,0.000000000000000,0.000000000000000,0.000555025511507,6,7,267627.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000192090169054,0.001094559880349,0.000000000000000,434.000000000000000,2473.000000000000000,0.0000000,3.000000000000000,0.000361607530224,0.459492341677348,289568.483122294190000,2033417305.814976500000000,红河,817.000000000000000,296480.000000000000000,267627.000000000000000
2628,云南省,530000,红河哈尼族彝族自治州,532500,建水县,532524,0,县,自治州,省,102.8809967,23.6795998,532524,3776.7399902,513712.000000000000000, ,1601.557635240000100,0.000000000000000,30057.000000000000000,18493.000000000000000,614431.000000000000000,241.000000000000000,3776.740709403491100,0.007162605863773,0.146419372641452,0.004406895905738,0.000057430482522,136.019954068408170,534205.000000000000000,3,2479351.000000000000000,0.000000000000000,0.000000000000000,0.998876030727495,0.590831221045091,0.000000000000000,0.000000000000000,0.004406895905738,6,7,513712.000000000000000,6.000000000000000,3,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001029459271767,0.006068090485249,0.000065056106757,4320.000000000000000,25464.000000000000000,273.0000000,3.000000000000000,0.002563162946094,0.998876030727495,393586.294067987070000,3776740709.403491000000000,建水,10756.000000000000000,531456.000000000000000,513712.000000000000000
2629,云南省,530000,红河哈尼族彝族自治州,532500,金平苗族瑶族傣族自治县,532530,0,自治县,自治州,省,103.0940018,22.7791004,532530,3609.3500977,316171.000000000000000, ,1225.073188410000100,0.000000000000000,808.000000000000000,928.000000000000000,284042.000000000000000,4341.000000000000000,3609.350901055204800,0.000201476714734,0.070826545800032,0.000231398999100,0.001082438636955,87.597764540853845,331377.000000000000000,3,2489012.000000000000000,0.000000000000000,0.000000000000000,1.253857993008046,0.620641040461724,0.000000000000000,0.000000000000000,0.000231398999100,6,7,316171.000000000000000,6.000000000000000,4,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000170058316149,0.000031418398585,0.000000000000000,682.000000000000000,126.000000000000000,0.0000000,3.000000000000000,0.001364206814739,1.253857993008046,443718.552006613350000,3609350901.055204900000000,金平苗族瑶族傣族自治,5471.000000000000000,356227.000000000000000,316171.000000000000000
